iter	RMSE
371	0.003897006756
372	0.00389242915
373	0.003877207055
374	0.003874476767
375	0.003855805197
376	0.00385133614
377	0.003847053545
378	0.003835114034
379	0.003821810012
380	0.003805608615
381	0.003790108751
382	0.003781437435
383	0.003772561239
384	0.003767522758
385	0.003759009922
386	0.003751888677
387	0.003750387753
388	0.003735123202
389	0.003719797941
390	0.003708234578
391	0.003703579146
392	0.00369306364
393	0.003690480537
394	0.003682626536
395	0.003674622861
396	0.003671109622
397	0.003669751585
398	0.003661721371
399	0.003648506627
400	0.003637662423
401	0.003631127196
402	0.003629605034
403	0.003617806952
404	0.003616542383
405	0.00361508022
406	0.00361145204
407	0.00360360417
408	0.003596662303
409	0.003595434831
410	0.003588338448
411	0.003584288168
412	0.003573549113
413	0.003572389648
414	0.003568973976
415	0.003559552171
416	0.003557005582
417	0.003555677657
418	0.003554819611
419	0.003542780426
420	0.003531152616
421	0.003528763578
422	0.003518407807
423	0.003513959181
424	0.003511800256
425	0.003508174617
426	0.003501873476
427	0.003492875647
428	0.003484923707
429	0.003481029539
430	0.003475965808
431	0.00347304044
432	0.003466512957
433	0.003461998063
434	0.003453773112
435	0.00345087288
436	0.003444128147
437	0.003429248678
438	0.003421087465
439	0.003415084466
440	0.003409747158
441	0.003398227698
442	0.003397173257
443	0.003386654788
444	0.003381149211
445	0.003378355668
446	0.003367909943
447	0.003356940106
448	0.003352906389
449	0.003339933772
450	0.003332334362
451	0.003326868868
452	0.003314421396
453	0.003304709256
454	0.003297910072
455	0.003295159115
456	0.003286726633
457	0.003281891863
458	0.003273986327
459	0.003266903431
460	0.003261635006
461	0.003252216459
462	0.003245237865
463	0.003236388122
464	0.003233165896
465	0.003224942597
466	0.003219504966
467	0.003214018934
468	0.003207766991
469	0.003203362422
470	0.003196498544
471	0.003187213338
472	0.003179496303
473	0.003174597816
474	0.0031703754
475	0.003164965121
476	0.003161009923
477	0.003156677767
478	0.003150391895
479	0.003145167518
480	0.003138835679
481	0.003133004922
482	0.003127955819
483	0.003126703446
484	0.003120426172
485	0.003115337715
486	0.003113331633
487	0.003107112949
488	0.003103547048
489	0.003098723987
490	0.003095347771
491	0.003089856284
492	0.003089129387
493	0.003084703507
494	0.003079534872
495	0.003071125225
496	0.003067824186
497	0.003063141411
498	0.003058805186
499	0.003052077286
500	0.003044996035
501	0.003041377976
502	0.003036096107
503	0.003028927831
504	0.003026642259
505	0.003023995761
506	0.003019562284
507	0.003013074456
508	0.003007730018
509	0.003004570938
510	0.00300171502
511	0.00299755643
512	0.002992380037
513	0.002988516226
514	0.002981931128
515	0.002978187414
516	0.002969917016
517	0.002967118277
518	0.002963808234
519	0.002958898012
520	0.002956068547
521	0.002949415571
522	0.002944190143
523	0.002940842614
524	0.00293673677
525	0.002933655151
526	0.002931275477
527	0.002929535899
528	0.002926193609
529	0.002920440498
530	0.002917837428
531	0.002911947499
532	0.002907155104
533	0.002903078595
534	0.002898300185
535	0.002895885524
536	0.002892261319
537	0.002887675188
538	0.002886252081
539	0.00288284194
540	0.002879827696
541	0.002873705594
542	0.002869187207
543	0.002865233836
544	0.00286073894
545	0.002856679356
546	0.002853219341
547	0.002850345629
548	0.002845112642
549	0.002841604113
550	0.002840242393
551	0.002837663984
552	0.002835385535
553	0.002830943743
554	0.002828155825
555	0.002825782476
556	0.002825212374
557	0.00282226198
558	0.002820278461
559	0.002816512896
560	0.002811727107
561	0.002806945951
562	0.00280406996
563	0.002801960446
564	0.002797932098
565	0.002795454543
566	0.002793419782
567	0.00279141931
568	0.002788534073
569	0.002782888314
570	0.002781007942
571	0.002779595964
572	0.002778302763
573	0.002772807112
574	0.002770714705
575	0.002768629287
576	0.002767441054
577	0.002763753069
578	0.002760826722
579	0.002757962751
580	0.002756615011
581	0.0027507847
582	0.002748452726
583	0.002744026588
584	0.002740478746
585	0.002737052272
586	0.002734478785
587	0.002732547236
588	0.002731564211
589	0.002728418344
590	0.002726631268
591	0.002723263261
592	0.002719024669
593	0.002717863942
594	0.002715739894
595	0.002714394962
596	0.002712267291
597	0.002710537143
598	0.002709140012
599	0.002704384467
600	0.002701298969
601	0.002699435201
602	0.002697840523
603	0.002693642167
604	0.002691209443
605	0.002689479146
606	0.002685693852
607	0.002684189743
608	0.002682588023
609	0.002679629671
610	0.002678816104
611	0.002677729745
612	0.00267483589
613	0.002670034942
614	0.002665407021
615	0.002663557296
616	0.002660642384
617	0.002657534696
618	0.002656309529
619	0.002653773773
620	0.002651035568
621	0.002649475655
622	0.002646118159
623	0.002643553833
624	0.002641553721
625	0.002639502056
626	0.002636928564
627	0.002635113696
628	0.002633925243
629	0.002631557711
630	0.002629279678
631	0.002627819275
632	0.002625151853
633	0.002623487072
634	0.00262205448
635	0.002620919703
636	0.002618886237
637	0.002616150657
638	0.00261496371
639	0.002614727844
640	0.002613417238
641	0.002611721807
642	0.00261040616
643	0.002610124942
644	0.002607131175
645	0.002605779455
646	0.002603488651
647	0.002603247666
648	0.002601642288
649	0.002598773264
650	0.00259693549
651	0.002595011344
652	0.002592794393
653	0.002592558812
654	0.002590874498
655	0.002589268746
656	0.002586986256
657	0.00258551511
658	0.002583648123
659	0.002583429905
660	0.002582280483
661	0.00258056195
662	0.002578595097
663	0.002576231246
664	0.002574102205
665	0.002573734933
666	0.002572459918
667	0.002572140211
668	0.002570583735
669	0.002569871448
670	0.002568855487
671	0.00256709877
672	0.002564406525
673	0.002562367298
674	0.002561241952
675	0.002560446819
676	0.002559460184
677	0.00255869863
678	0.002556577594
679	0.002556284169
680	0.002554618854
681	0.002553201522
682	0.002550484536
683	0.002549806551
684	0.002549023994
685	0.002548294307
686	0.002547935702
687	0.002546840281
688	0.002545781268
689	0.002543701636
690	0.002542337951
691	0.002542055064
692	0.002540906703
693	0.002538895222
694	0.0025376282
695	0.002536741671
696	0.002535814013
697	0.002535432136
698	0.002534314572
699	0.002532289389
700	0.002532005162
701	0.002530631952
702	0.002529129852
703	0.002528546313
704	0.002526537232
705	0.002525813682
706	0.002524290263
707	0.002523753924
708	0.002521558202
709	0.002521383298
710	0.002519680361
711	0.002518333033
712	0.002515027047
713	0.002512775457
714	0.002511739384
715	0.002510783959
716	0.002510549545
717	0.002509315116
718	0.002509111598
719	0.002507949486
720	0.002506202737
721	0.002504838207
722	0.00250288192
723	0.002501523425
724	0.002500469162
725	0.002498668055
726	0.002496858002
727	0.00249456643
728	0.002493149161
729	0.002491810809
730	0.002490821536
731	0.002487973812
732	0.002486736624
733	0.002485539816
734	0.002483864168
735	0.002483271366
736	0.002481720544
737	0.00248055786
738	0.002479304395
739	0.002478498031
740	0.002477483228
741	0.002476021126
742	0.00247498489
743	0.002474387172
744	0.00247356278
745	0.002472144853
746	0.002471819506
747	0.002471047403
748	0.002469475651
749	0.002469078546
750	0.002468965081
751	0.002467890267
752	0.002466946014
753	0.002465547693
754	0.00246470921
755	0.002463509712
756	0.002461501645
757	0.002460311056
758	0.002459259526
759	0.002458724454
760	0.002458013748
761	0.002456246014
762	0.002455275335
763	0.00245422419
764	0.002453622965
765	0.002452941891
766	0.002451495083
767	0.002450388397
768	0.002449707547
769	0.00244717428
770	0.002445755033
771	0.002444216174
772	0.002443204154
773	0.002442733429
774	0.00244144202
775	0.002439988783
776	0.002439903039
777	0.002438614803
778	0.002437520131
779	0.002436467591
780	0.002436030046
781	0.002435524294
782	0.002433983596
783	0.002433161116
784	0.002431983648
785	0.002431296137
786	0.002430160822
787	0.002429256798
788	0.002428193872
789	0.002426939049
790	0.002425081898
791	0.002423500378
792	0.002422188821
793	0.002421602568
794	0.002420742072
795	0.002419755907
796	0.002418731138
797	0.002418173793
798	0.002417325596
799	0.002415923926
800	0.002415739113
801	0.002414232142
802	0.002413609017
803	0.002413124884
804	0.002412880606
805	0.002412395927
806	0.002411241606
807	0.002410083289
808	0.00240843359
809	0.002407601604
810	0.002406754257
811	0.002405006616
812	0.002404752212
813	0.002403705391
814	0.002403267953
815	0.002402532945
816	0.002401677485
817	0.002400908856
818	0.002400169684
819	0.002399748123
820	0.002398824911
821	0.002397900873
822	0.002397011607
823	0.002396497613
824	0.002395690402
825	0.002395135298
826	0.002394371532
827	0.002393520058
828	0.00239257831
829	0.002391862127
830	0.002391418515
831	0.002390776451
832	0.002390368729
833	0.002389932883
834	0.002389376565
835	0.002388778407
836	0.002388291884
837	0.002387376043
838	0.002386941494
839	0.002386404784
840	0.002386039101
841	0.002385377648
842	0.002384517146
843	0.00238393129
844	0.002383000547
845	0.002382257698
846	0.002381461344
847	0.002381047799
848	0.002380384737
849	0.002379908254
850	0.002379277277
851	0.002378671027
852	0.002378392436
853	0.002377648845
854	0.002377184414
855	0.00237675283
856	0.002376645855
857	0.00237646546
858	0.002375814992
859	0.00237532591
860	0.00237467697
861	0.002374257985
862	0.002373662972
863	0.002373254809
864	0.002371954504
865	0.002371479573
866	0.002371149398
867	0.0023708096
868	0.002370214586
869	0.002370118416
870	0.002369622274
871	0.002369310337
872	0.002368765161
873	0.002368026032
874	0.002367438406
875	0.002366998374
876	0.002366525313
877	0.00236578386
878	0.00236553046
879	0.002364710654
880	0.002363884684
881	0.002363394815
882	0.002362745438
883	0.002362574557
884	0.002362142771
885	0.002361717673
886	0.002361369365
887	0.00236086553
888	0.002360531351
889	0.002360284117
890	0.002359941294
891	0.002359269507
892	0.002358715168
893	0.002358536024
894	0.002357876338
895	0.002357439973
896	0.002356424394
897	0.002355666573
898	0.002354832941
899	0.002354284631
900	0.002354242209
901	0.00235387353
902	0.002353689229
903	0.002353594102
904	0.002352793736
905	0.002352001439
906	0.002351639995
907	0.002351005491
908	0.002350847169
909	0.002350391364
910	0.002349963302
911	0.002349375661
912	0.002348402089
913	0.002347587136
914	0.00234675595
915	0.00234618087
916	0.002345416671
917	0.002345106496
918	0.002345047494
919	0.002344429691
920	0.002344037331
921	0.00234372919
922	0.002343067802
923	0.002342181865
924	0.002341646006
925	0.002341268632
926	0.002340529698
927	0.002339943004
928	0.002339667609
929	0.002339459076
930	0.00233910893
931	0.002338803894
932	0.002338349734
933	0.002338101459
934	0.002338020857
935	0.002337960212
936	0.002337875309
937	0.002337356072
938	0.00233689085
939	0.002336461022
940	0.002336238616
941	0.002335844715
942	0.002335503137
943	0.002335110246
944	0.002334636545
945	0.002334489602
946	0.002334254236
947	0.00233401195
948	0.002333632252
949	0.002333372855
950	0.002332946168
951	0.00233260369
952	0.002332325648
953	0.002332250996
954	0.002331455344
955	0.002330995653
956	0.002330774414
957	0.002330088296
958	0.002329851209
959	0.002329258409
960	0.002329117004
961	0.002328817331
962	0.002328500475
963	0.002328213404
964	0.002327756303
965	0.002327123556
966	0.002327099918
967	0.002326876646
968	0.002326345914
969	0.002325663312
970	0.002325634627
971	0.002325418095
972	0.002324914567
973	0.002324637485
974	0.002324436879
975	0.002323992433
976	0.00232351295
977	0.002322679077
978	0.002322066172
979	0.002321907794
980	0.00232161208
981	0.002321393591
982	0.002321275841
983	0.00232124638
984	0.002320901779
985	0.002320560666
986	0.002320304641
987	0.002320227081
988	0.002319662178
989	0.002319425521
990	0.00231907534
991	0.002318753474
992	0.002318618931
993	0.002318452987
994	0.00231796617
995	0.00231776115
996	0.002317595745
997	0.002317109963
998	0.002316880518
999	0.002316691364
